DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_bin,Ecology_3_bin,Shops_2_bin,DistrictSize,MedPriceByDistrict
-0.35334758148714496,0.1336398712369972,-0.43479114859453655,-0.3880136934352861,-0.424798976665302,-0.2913057011653409,-0.5719965479458095,-0.8617700137762493,-0.2505290897059242,0.4741686240807699,0.6548801865025108,-0.12753306190436445,-0.1692400017779098,-0.8834797975493228,1.408355953017129,184966.9307298416,1,1,1,-0.8190469691805351,-0.048659882574556015
-0.21568684380320188,1.3529817620855125,0.5033502410603642,0.35735677372800834,0.08787176514655186,-0.2913057011653409,-0.5719965479458095,-0.37292110550329477,-0.9980525656848622,1.2156809677653615,1.2371694881208157,-0.2953838935763366,-1.0532173169762893,-0.21392330073285987,2.4487004453252004,300009.4500627274,1,1,1,-0.5773925975151616,1.1560994544527856
0.0596346315646842,0.1336398712369972,-0.5955606110421114,-0.4052403220259841,-0.424798976665302,-0.10049827261661429,-0.09207999021076399,-0.9160865591399109,-0.581588489972575,0.5312080351334307,0.6007195442173963,-0.33734660149432966,-1.0679502722295955,-0.21392330073285987,-0.25619523467578575,220925.90852358093,1,1,1,-0.2539475154399693,0.6753204711177446
0.1743519129679701,0.1336398712369972,-0.15012675185910393,1.248556070410378,0.34420713605247877,-0.10049827261661429,0.7077809393476451,-0.4272376508669564,2.680470221148491,-0.09622548644583899,0.09555300050738795,-0.21145847774035054,0.07720215882285053,-0.8834797975493228,0.15994256224744294,175616.22721724625,1,1,1,-0.23535871761955596,-0.5839560327868311
1.1150336204749143,-1.0857020196115181,-0.8763743468454883,-0.7862210365916076,-0.16846360575937505,0.4719240130295655,-0.09207999021076399,-0.481554196230618,-0.8949693222206471,0.5882474461860917,0.10578611725250175,-0.2953838935763366,1.4085255698943493,0.45563319608360314,-0.04812633621417141,150226.5316437466,1,1,1,-0.5402150018743349,-0.6919991911765295
0.19729536924862726,1.3529817620855125,1.282437608208149,0.8235599453772761,1.1132132487702595,-0.6729205582627941,0.7077809393476451,1.4195248914975382,1.6016023130078787,0.5882474461860917,0.589737662832396,-0.16949576982235748,-0.048697640614494414,-0.8834797975493228,0.36801146070905727,215898.44774214894,1,1,1,-0.6517477887968149,3.3343620282976087
2.3769237159110586,0.1336398712369972,0.3215986726889856,0.1543266446775451,-0.16846360575937505,-1.0545354153602473,-1.2118852915925367,-1.3506189220492038,2.870953165876561,-0.26734371960382164,-0.24114149922818578,0.250131309357573,-0.1692400017779098,-0.21392330073285987,0.15994256224744294,296021.2043771131,1,1,1,-0.8636600839495271,0.29929062480339547
0.5414472134584849,0.1336398712369972,1.278645546962909,-0.15340681549885932,-0.424798976665302,1.0443462986757452,-1.0519131056808548,-0.4272376508669564,-0.3619476804731114,-1.065895474341074,-0.9771771402364934,-0.21145847774035054,-0.1692400017779098,-0.8834797975493228,-0.4642641331374001,221244.15666358554,1,1,1,-0.47701308928492947,0.41177051379532
-1.1334250950294888,0.1336398712369972,0.4412280595450797,-0.15340681549885932,-0.424798976665302,0.0903091559321123,0.7077809393476451,-0.4272376508669564,-0.9387989236447813,-1.3510925296043785,-1.2699441144320665,-0.33734660149432966,-0.1692400017779098,-0.8834797975493228,-0.6723330315990145,229102.7959994131,1,1,1,1.523141556191547,-0.11554272971776143
-0.628669056855031,-1.0857020196115181,-0.5153533268398129,-1.1277908622309776,0.08787176514655186,0.8535388701270187,0.7077809393476451,1.582474527588523,-0.3619476804731114,-1.065895474341074,-0.9771771402364934,-0.21145847774035054,-0.1692400017779098,-0.8834797975493228,-0.4642641331374001,95380.22099316985,1,1,1,1.1996964741163545,-1.4296922318648528
